cluster_id,total_PRCSF,total_AI,total_PLA_AI,total_PLAN_AI,total_PLAAF_AI,total_PLARF_AI,total_PLAOther_AI,total_PAP_AI,total_MPS_AI,NP,growth_percent_5yr,growth_percent_3yr,citations_per_paper,ai_percent,nlp_percent,cv_percent,ro_percent,max_type,level1_mag,subject
95374,4,1,1,0,0,0,1,0,0,375,-30.77,-10.0,9.05,0.0,0.0,0.0,0.0,Other,thermodynamics,"transfer,flux,heat flux"
125468,4,1,1,0,0,0,1,0,0,251,-25.0,-10.0,8.18,2.39,0.0,0.0,0.4,Other,geotechnical engineering,"method,results,tunnel"
48854,4,2,2,0,0,0,2,0,0,689,12.5,-10.0,14.97,5.08,0.44,0.15,0.15,Other,human computer interaction,"data,system,development"
18423,4,1,0,0,0,0,0,0,1,2430,-9.88,-9.36,18.69,0.21,0.0,0.0,0.04,Other,knowledge management,"innovation,development,research"
36606,4,1,1,0,0,0,1,0,0,1053,-65.85,-45.1,10.31,0.38,0.0,0.0,0.0,Other,macroeconomics,"development,paper,growth"
17463,4,1,0,0,0,0,0,0,1,1534,-14.47,3.17,15.65,1.37,0.0,0.0,0.07,Other,econometrics,"model,ownership,car ownership"
77846,4,3,3,1,0,0,2,0,0,342,-21.43,37.5,19.61,32.75,0.29,30.7,6.73,CV,artificial intelligence,"reconstruction,objects,method"
64137,4,1,1,0,0,1,0,0,0,662,83.33,37.5,13.26,2.11,0.0,1.66,0.15,Other,engineering drawing,"process,system,method"
77309,4,1,1,0,0,0,1,0,0,603,-48.39,-38.46,7.59,0.0,0.0,0.0,0.0,Other,public relations,"librarians,students,information literacy"
2471,4,1,0,0,0,0,0,0,1,2561,-9.3,-9.3,35.66,0.62,0.0,0.0,0.04,Other,botany,"transpiration,sap flow,trees"
98177,4,1,1,0,0,0,1,0,0,300,-20.0,33.33,11.41,0.0,0.0,0.0,0.0,Other,optics,"fabry–pérot interferometer,filter,liquid crystal"
38262,4,2,2,0,0,0,2,0,0,1130,24.59,-1.3,22.08,5.4,0.0,0.09,0.44,Other,cognitive science,"consciousness,theory,integrated information theory"
125169,4,1,1,0,0,0,1,0,0,203,-65.0,-56.25,15.17,25.62,0.49,2.46,0.49,AI/ML,artificial intelligence,"problem,results,cluster analysis"
2315,4,1,1,0,1,0,0,0,0,2449,5.38,-13.84,29.01,4.61,0.0,0.0,2.82,Other,theoretical computer science,"system,verification,hybrid system"
56764,4,4,3,0,0,0,3,1,0,523,-75.61,-79.59,13.09,45.89,19.89,5.16,0.57,AI/ML,artificial intelligence,"results,method,model"
2731,4,1,1,0,1,0,0,0,0,2703,301.2,141.3,44.86,0.0,0.0,0.0,0.0,Other,nuclear chemistry,"biochar,adsorption,removal"
95335,4,1,1,0,0,0,1,0,0,322,34.21,37.84,21.34,0.0,0.0,0.0,0.0,Other,internal medicine,"atrial fibrillation,fibrillation,expression"
25293,4,1,1,0,1,0,0,0,0,1080,-40.45,-17.19,12.98,2.22,0.0,0.09,0.37,Other,reliability engineering,"system,model,paper"
48815,4,1,1,0,0,0,1,0,0,556,-32.0,-19.05,30.35,0.36,0.0,0.18,0.0,Other,pharmacology,"disease,effect,study"
48126,4,3,3,0,0,1,2,0,0,617,13.33,6.25,49.73,44.25,0.0,41.82,0.0,CV,artificial intelligence,"segmentation,images,method"
32760,4,1,1,0,0,0,1,0,0,794,-20.41,11.43,19.65,6.68,0.0,6.8,0.0,Other,artificial intelligence,"ultrasound,nakagami distribution,model"
19457,4,3,3,0,0,0,3,0,0,1289,32.65,35.42,21.88,12.02,0.0,0.16,0.08,Other,econometrics,"model,consumption,results"
73273,4,2,2,0,1,0,1,0,0,429,-53.45,-22.86,7.41,49.88,0.0,30.77,4.43,CV,artificial intelligence,"system,gesture,paper"
67249,4,2,2,1,0,0,1,0,0,572,-12.9,-22.86,10.12,29.9,0.0,25.35,0.52,CV,artificial intelligence,"method,results,images"
84895,4,2,2,1,0,0,1,0,0,377,-51.43,-41.38,16.06,1.59,0.0,0.0,2.39,Other,control theory,"controller,control,system"
51070,4,2,2,2,0,0,0,0,0,757,-55.26,-41.38,10.62,8.59,0.0,0.0,0.0,Other,metallurgy,"prediction,model,steel"
90070,4,4,3,0,0,2,1,1,0,345,-26.09,-41.38,11.05,33.62,0.0,43.77,0.29,CV,artificial intelligence,"fingerprint,fingerprint recognition,biometrics"
4804,4,2,2,0,0,0,2,0,0,2476,11.85,39.81,22.59,1.7,0.0,0.57,0.04,Other,soil science,"soil,results,field"
30450,4,1,1,0,0,0,1,0,0,924,-44.44,-21.88,17.06,1.95,0.22,0.0,0.0,Other,discrete mathematics,"regular expression,regular expressions,automaton"
62445,4,2,2,1,0,0,1,0,0,534,-16.22,-11.43,12.33,3.0,0.0,0.0,0.0,Other,automotive engineering,"engine,model,diesel engine"
36992,4,2,2,0,1,0,1,0,0,654,17.24,41.67,40.13,0.61,0.0,0.0,0.0,Other,virology,"virus,pseudorabies virus,study"
20800,4,1,1,0,1,0,0,0,0,1032,-25.76,-30.0,16.33,1.07,0.0,0.0,0.1,Other,electronic engineering,"communication channel,channels,paper"
54523,4,3,3,0,0,2,1,0,0,640,22.58,2.7,15.42,0.31,0.0,0.0,0.16,Other,control theory,"system,method,problem"
100488,3,1,1,0,0,0,1,0,0,286,-50.0,100.0,9.14,4.9,0.0,2.1,0.35,Other,computer hardware,"system,field-programmable gate array,architecture"
113708,3,1,1,0,1,1,0,0,0,278,0.0,0.0,12.05,0.36,0.0,0.0,0.0,Other,internal medicine,"screening,lung cancer,cancer"
109264,3,1,1,0,1,0,0,0,0,329,-33.33,0.0,9.21,0.61,0.0,0.3,0.0,Other,,"technology,environment,order"
114373,3,2,2,0,0,2,0,0,0,192,0.0,-50.0,15.58,17.19,0.52,8.85,0.0,Other,artificial intelligence,"method,signals,results"
87476,3,2,1,0,0,1,0,0,1,362,-77.78,-75.0,8.85,6.63,0.0,0.28,0.28,Other,computer network,"network,paper,results"
30773,3,1,1,0,0,0,1,0,0,871,-71.43,-75.0,23.54,0.69,0.0,0.92,0.0,Other,remote sensing,"results,evapotranspiration,temperature"
10984,3,1,0,0,0,0,0,0,1,1528,37.82,17.99,26.91,39.92,0.0,3.08,10.93,AI/ML,simulation,"gait,gait analysis,system"
22570,3,1,1,0,0,0,1,0,0,1246,25.64,5.38,24.51,0.08,0.0,0.0,0.0,Other,immunology,"toxoplasma gondii,infection,gondii"
92170,3,1,1,0,1,0,0,0,0,396,-48.98,-28.57,9.02,1.52,0.0,0.25,0.51,Other,electronic engineering,"flyback converter,voltage,converter"
15825,3,1,1,0,0,0,1,0,0,3420,-55.17,-22.62,13.64,6.64,15.56,0.0,0.0,Other,linguistics,"study,english,language"
52343,3,3,2,1,0,0,1,0,1,526,-19.44,-35.56,13.07,62.74,0.76,47.15,7.22,CV,artificial intelligence,"gesture recognition,recognition,gesture"
44450,3,1,1,0,0,0,1,0,0,929,-50.0,-37.5,21.54,6.24,0.0,0.11,0.0,Other,artificial intelligence,"results,system,model"
13108,3,1,0,0,0,0,0,0,1,2491,-38.04,-32.54,20.47,1.24,2.41,0.04,0.0,Other,developmental psychology,"anxiety,students,study"
68275,3,1,1,0,0,0,1,0,0,751,-18.52,-18.52,10.18,0.13,0.0,0.0,0.0,Other,transport engineering,"logistics,paper,metropolitan area"
40854,3,1,1,0,0,0,1,0,0,1010,17.39,-13.83,23.93,0.3,0.0,0.0,0.0,Other,economic geography,"innovation,proximity,paper"
11395,3,1,0,0,0,0,0,0,1,1411,50.72,50.72,24.5,0.85,0.07,0.0,0.0,Other,discrete mathematics,"complexity,quantum,quantum algorithm"
32937,3,1,1,0,0,0,1,0,0,901,58.0,1.28,29.7,2.22,1.89,0.0,0.0,Other,audiology,"response,study,speech"
17179,3,1,1,1,0,0,0,0,0,1263,-5.56,21.43,35.98,0.24,0.0,0.0,0.0,Other,statistics,"process,estimator,simulations"
50174,3,1,1,0,0,0,1,0,0,621,13.33,21.43,12.66,9.5,0.16,0.0,0.32,Other,artificial intelligence,"model,system,paper"
47364,3,2,2,0,1,0,1,0,0,703,10.0,-18.52,20.35,4.13,0.0,4.27,0.0,Other,remote sensing,"cloud computing,satellite,cloud"
105106,3,1,1,0,0,0,1,0,0,295,0.0,-16.67,10.13,0.0,0.0,0.0,0.34,Other,optics,"radiation,propagation,medium"
97298,3,3,3,1,0,0,2,0,0,323,-33.33,-16.67,8.39,22.6,0.31,0.31,0.31,Other,artificial intelligence,"bayesian network,probabilistic logic,system"
40416,3,1,1,0,0,0,1,0,0,740,-54.55,-16.67,12.47,2.16,0.14,0.0,0.0,Other,speech recognition,"packet loss,quality,paper"
76562,3,1,1,0,0,0,1,0,0,481,-44.44,-16.67,7.35,1.87,0.0,1.25,0.0,Other,multimedia,"the internet,system,performance"
98308,3,1,1,1,0,0,0,0,0,420,-10.0,3.85,13.0,1.9,0.0,0.0,0.48,Other,control theory,"control,platform,system"
24005,3,1,1,1,0,0,0,0,0,1254,-18.64,0.0,24.9,1.52,0.0,0.0,0.0,Other,microeconomics,"newsvendor model,model,supply chain"
105637,3,1,1,0,0,0,1,0,0,313,-40.0,80.0,9.76,9.9,10.54,0.32,0.0,Other,world wide web,"context,library,paper"
49005,3,1,1,0,0,0,1,0,0,736,-10.0,80.0,11.59,0.0,0.0,0.0,0.0,Other,meteorology,"effect,plume,model"
38588,3,3,3,1,0,0,2,0,0,774,19.54,4.0,18.55,16.67,0.52,0.52,0.26,Other,data mining,"queries,paper,data"
1746,3,1,0,0,0,0,0,0,1,3915,136.86,79.74,21.65,0.2,0.15,0.0,0.0,Other,family medicine,"vaccination,vaccine,children"
94264,3,1,1,0,0,0,1,0,0,507,5.0,-8.7,7.11,1.18,0.0,0.0,1.38,Other,agricultural science,"paper,technology,development"
48095,3,1,1,0,0,0,1,0,0,769,11.76,11.76,10.38,0.0,0.0,0.0,0.13,Other,seismology,"earthquakes,deformation,data"
87339,3,1,1,0,0,0,1,0,0,346,-17.39,11.76,33.79,0.87,0.0,0.0,0.0,Other,cancer research,"genes,cancer,pancreatic cancer"
17066,3,1,1,1,0,0,0,0,0,1553,-42.37,-49.63,13.31,0.0,0.0,0.0,0.0,Other,waste management,"wastewater,coking wastewater,removal"
76308,3,2,1,0,0,0,1,0,1,374,-33.33,-60.0,15.88,30.75,0.27,31.02,0.53,CV,artificial intelligence,"results,image retrieval,images"
59808,3,1,1,0,1,0,0,0,0,689,-57.5,-72.13,8.74,7.11,0.29,0.15,0.29,Other,data mining,"model,data,paper"
42807,3,1,1,0,0,0,1,0,0,1025,-50.0,-48.44,16.77,1.07,0.2,0.0,0.0,Other,pedagogy,"students,learning,course"
64183,3,1,1,0,0,0,1,0,0,657,-69.23,-65.22,9.9,0.15,0.15,0.0,0.0,Other,agronomy,"model,quality,agriculture"
4338,3,1,1,0,1,0,0,0,0,3031,14.2,32.19,28.49,1.75,0.0,0.16,0.36,Other,mathematics education,"ability,spatial ability,study"
90013,3,1,1,1,0,0,0,0,0,544,9.09,16.13,6.77,11.21,0.0,0.0,0.0,Other,operations research,"model,results,ports"
93105,3,1,1,0,0,0,1,0,0,302,-71.43,-45.45,12.87,13.58,0.0,0.0,1.66,Other,distributed computing,"results,context,system"
98889,3,3,3,0,1,0,2,0,0,317,-57.14,-45.45,14.71,27.13,11.99,0.0,0.32,AI/ML,speech recognition,"speech rate,recognition,speech"
117293,3,2,2,1,0,1,0,0,0,295,-71.43,-45.45,5.6,23.39,0.0,12.2,1.36,Other,artificial intelligence,"results,method,system"
80549,3,1,1,0,0,0,1,0,0,386,-45.45,-45.45,14.17,0.0,0.0,0.0,0.0,Other,composite material,"barrier properties,films,properties"
119725,3,1,1,0,0,0,1,0,0,232,-53.85,-45.45,16.86,0.0,0.0,0.0,0.0,Other,thermodynamics,"equation of state,natural gas,solubility"
70339,3,2,2,1,0,0,1,0,0,432,-60.0,-45.45,15.9,13.89,0.0,0.0,1.16,Other,artificial intelligence,"language,model,logic programming"
126008,3,1,0,0,0,0,0,1,0,176,0.0,-45.45,13.96,6.25,0.0,0.57,0.0,Other,physical medicine and rehabilitation,"electromyography,surface electromyography,swallowing"
115355,3,1,1,0,0,0,1,0,0,230,-33.33,-45.45,14.62,5.22,0.0,3.04,0.0,Other,applied mathematics,"thresholding,wavelet,wavelets"
123566,3,1,1,1,0,0,0,0,0,206,0.0,-18.18,11.61,14.56,0.0,0.49,0.49,Other,artificial intelligence,"paper,technology,system"
90431,3,1,1,0,0,0,1,0,0,361,-30.77,-18.18,9.12,1.11,0.0,0.28,0.55,Other,electrical engineering,"devices,paper,system"
83515,3,1,1,0,0,0,1,0,0,471,-26.09,13.33,9.79,0.42,0.0,0.0,0.0,Other,geochemistry,"helan mountain,贺兰山,ordos basin"
25912,3,1,1,0,0,0,1,0,0,932,18.42,15.38,28.88,0.64,0.0,0.32,0.0,Other,applied mathematics,"multigrid method,method,system"
126311,3,1,1,0,0,0,1,0,0,198,-61.9,-27.27,11.88,0.51,0.0,0.0,0.0,Other,composite material,"stress,residual stresses,residual stress"
28842,3,2,2,0,2,0,0,0,0,879,-8.77,-10.34,29.08,2.5,0.0,0.0,0.57,Other,control theory,"system,nonlinear system,paper"
30869,3,1,1,1,0,0,0,0,0,909,-20.0,-10.34,20.84,11.11,0.0,0.44,0.0,Other,analytical chemistry,"spectroscopy,wine,method"
90949,3,3,2,0,0,0,2,0,1,323,-22.73,6.25,12.51,52.32,0.31,43.03,0.62,CV,artificial intelligence,"paper,results,recognition"
36964,3,1,1,0,0,0,1,0,0,868,-59.52,6.25,21.41,13.71,0.0,10.14,0.12,Other,artificial intelligence,"paper,interpolation,morphing"
91104,3,1,1,0,0,0,1,0,0,380,28.0,18.52,9.11,0.79,0.0,0.0,0.26,Other,metallurgy,"laser,microstructure,steel"
49645,3,1,1,1,0,0,0,0,0,628,23.08,18.52,11.87,6.21,0.0,10.83,0.32,Other,artificial intelligence,"block truncation coding,images,method"
15427,3,1,1,0,0,0,1,0,0,1315,-29.52,-32.73,31.0,18.63,3.57,0.3,0.08,Other,computational biology,"ontology,data,ontology (information science)"
76846,3,2,1,0,0,1,0,0,1,681,-58.82,-71.43,8.39,1.47,0.0,0.0,0.0,Other,marketing,"网络关注度,baidu index,百度指数"
5265,3,1,1,0,0,0,1,0,0,2276,9.48,-21.12,20.24,0.0,0.0,0.0,0.0,Other,pediatrics,"hemophilia,patients,study"
33648,3,1,1,0,0,0,1,0,0,898,-13.85,-9.68,12.38,1.78,0.0,0.0,0.11,Other,control theory,"voltage,induction motor,paper"
68871,3,3,3,1,2,0,0,0,0,438,6.52,25.64,17.33,12.33,0.0,1.14,3.65,Other,mathematical optimization,"problem,sensors,paper"
63802,3,3,3,1,0,2,0,0,0,494,-33.33,-51.72,18.0,14.37,0.61,1.42,0.0,Other,artificial intelligence,"fractal dimension,fractal,results"
31005,3,3,3,0,1,0,2,0,0,815,-64.71,-50.0,21.97,27.85,4.91,0.37,0.0,AI/ML,world wide web,"results,spamdexing,spam"
9038,3,1,0,0,0,0,0,0,1,3752,2.42,0.0,27.18,0.32,0.32,0.03,0.0,Other,media studies,"social media,politics,medium"
3383,3,1,1,1,0,0,0,0,0,2747,18.1,34.05,40.09,2.95,0.29,0.0,0.0,Other,econometrics,"model,data,factor model"
81328,3,1,1,0,1,1,0,0,0,343,-65.52,-41.18,22.75,53.94,0.0,15.16,1.17,AI/ML,artificial intelligence,"paper,linear discriminant analysis,method"
99958,3,1,1,0,0,1,0,0,0,332,-60.0,-41.18,10.63,6.93,0.6,0.0,0.0,Other,distributed computing,"project,problem,paper"
65093,3,2,1,0,0,0,1,0,1,467,-37.5,15.38,7.85,0.64,0.0,0.0,0.64,Other,electronic engineering,"model,paper,system"
25258,3,2,2,1,0,0,1,0,0,1046,25.0,2.56,22.02,11.57,0.96,0.38,0.0,Other,data science,"visualization,data,data visualization"
70206,3,1,1,1,0,0,0,0,0,484,8.7,-13.79,12.34,0.21,0.0,0.0,0.0,Other,electronic engineering,"method,grid,paper"
3163,3,2,2,0,2,0,0,0,0,2345,9.09,29.73,30.61,6.7,0.0,0.04,2.3,Other,simulation,"task,human–computer interaction,fitts's law"
18143,3,1,1,0,0,0,1,0,0,1078,5375.0,-0.45,34.39,0.19,0.0,0.0,0.0,Other,virology,"zika virus,infection,virus"
86808,3,2,2,0,0,0,2,0,0,421,-30.0,-32.26,9.93,3.09,0.0,0.0,1.19,Other,mechanical engineering,"results,system,process"
96312,3,2,2,0,0,0,2,0,0,253,0.0,5.0,26.95,0.4,0.0,0.0,0.0,Other,cell biology,"cells,mesenchymal stem cell,stem cells"
36266,3,2,2,0,0,0,2,0,0,687,-22.22,5.0,18.36,39.01,0.0,17.32,28.82,RO,artificial intelligence,"point cloud,results,method"
55224,3,1,1,0,1,0,0,0,0,521,96.67,118.52,29.03,0.19,0.0,0.0,0.0,Other,cell biology,"humanin,peptides,effect"
78694,3,2,2,0,0,0,2,0,0,574,-16.28,56.52,14.37,9.23,0.0,0.87,0.0,Other,econometrics,"model,data,autoregressive model"
117658,3,1,1,1,0,0,0,0,0,201,-6.67,40.0,19.96,2.49,0.0,0.0,0.0,Other,internal medicine,"metabolomics,lung cancer,cancer"
45292,3,1,1,0,0,0,1,0,0,844,17.95,17.95,10.68,14.57,0.0,0.59,0.24,Other,mechanical engineering,"grinding,process,results"
29098,3,1,1,0,0,0,1,0,0,922,118.18,65.52,20.89,23.1,0.0,0.0,0.0,Other,meteorology,"model,evapotranspiration,results"
114414,3,2,2,0,0,0,2,0,0,742,-52.63,28.57,4.86,0.27,0.0,0.0,0.0,Other,law,"war,conflict,world"
28978,3,2,0,0,0,0,0,1,1,908,-84.85,-73.68,13.62,0.22,0.0,0.0,0.0,Other,computer network,"multicast,network,optical networks"
88415,3,1,1,0,0,0,1,0,0,338,-65.31,-56.41,12.87,3.55,0.0,1.18,0.0,Other,computer network,"network,paper,quality"
69306,3,1,1,0,0,1,0,0,0,580,-68.75,-53.49,12.62,1.72,0.0,0.0,0.17,Other,computer network,"network,smart grid,system"
80460,3,1,1,0,0,0,1,0,0,320,-25.93,-53.49,33.7,0.0,0.0,0.0,0.0,Other,cell biology,"cells,cancer,response"
112291,3,3,2,0,0,0,2,1,0,238,-37.5,66.67,8.87,5.04,0.0,0.0,0.0,Other,systems engineering,"risk management,system,paper"
21950,3,1,1,0,0,0,1,0,1,1147,-50.0,66.67,18.41,0.26,0.0,0.0,0.26,Other,operating system,"results,paper,system"
19442,3,1,1,1,0,1,0,0,0,1074,35.82,82.0,21.32,60.99,0.0,1.58,59.22,RO,artificial intelligence,"robot,environment,exploration"
81630,3,2,2,0,0,1,1,0,0,386,19.44,-2.27,14.68,33.42,0.0,2.07,18.91,AI/ML,artificial intelligence,"system,results,method"
38621,3,3,3,3,0,0,0,0,0,717,-34.09,-25.64,17.28,5.58,0.0,0.0,0.28,Other,analytical chemistry,"sensors,gas sensors,temperature"
25426,3,1,1,0,0,1,0,0,0,967,-44.44,-23.08,24.96,0.1,0.0,0.0,0.0,Other,statistics,"parameters,estimator,model"
74113,3,2,2,0,1,0,1,0,0,470,-47.37,-23.08,18.97,1.49,0.0,0.0,0.0,Other,genetics,"yield,traits,heterosis"
100987,3,1,1,1,0,0,0,0,0,388,-33.33,-23.08,8.44,10.31,0.0,0.77,0.0,Other,software engineering,"software,model,bayesian network"
50913,3,1,1,0,0,0,1,0,0,604,-45.71,-50.0,16.58,0.5,0.0,0.0,0.0,Other,parallel computing,"synchronization,system,lock (computer science)"
38752,3,1,1,0,0,0,1,0,0,745,-25.64,26.09,19.26,0.0,0.13,0.0,0.0,Other,statistics,"data,model,competing risks"
126421,3,2,2,0,1,0,1,0,0,170,-72.73,0.0,11.61,32.94,0.0,21.76,2.35,AI/ML,artificial intelligence,"method,model,image segmentation"
83703,3,2,2,0,1,0,1,0,0,421,0.0,0.0,9.31,3.33,0.0,1.9,0.0,Other,artificial intelligence,"research,paper,results"
121168,3,2,2,2,0,0,0,0,0,199,-40.0,0.0,10.01,6.03,0.0,5.53,0.0,Other,artificial intelligence,"cosine transform,applications,transform"
88494,3,1,0,0,0,0,0,1,0,393,-62.5,-30.77,11.86,0.51,0.0,0.0,0.0,Other,computer network,"network,software,optical networks"
14811,3,1,1,0,0,0,1,0,0,1233,-36.67,-7.32,20.44,0.16,0.0,0.08,0.0,Other,inorganic chemistry,"ascorbic acid,electrode,limit"
84596,3,1,0,0,0,0,0,0,1,438,125.0,63.64,12.27,1.83,0.0,0.23,0.0,Other,analytical chemistry,"spectroscopy,spectra,fluorescence"
56372,3,1,1,0,0,1,0,0,0,533,40.0,40.0,25.43,2.06,0.0,0.56,0.19,Other,control theory,"nonlinear system,model,paper"
49616,3,1,1,0,1,0,0,0,0,667,16.67,40.0,13.4,1.05,0.0,0.15,0.0,Other,theoretical computer science,"model,system,petri net"
30636,3,2,2,0,0,0,2,0,0,1395,-23.91,-12.5,12.85,0.22,0.0,0.0,0.0,Other,environmental planning,"disasters,vulnerability,disaster risk reduction"
15581,3,1,1,0,0,0,1,1,0,1401,-26.19,-45.13,11.49,4.71,0.0,0.0,0.79,Other,control theory,"motor,torque,rotor (electric)"
12988,3,1,1,0,0,0,1,0,0,1117,46.15,111.11,81.58,0.0,0.0,0.0,0.0,Other,cell biology,"zebrafish,embryos,development"
31834,3,3,3,0,0,0,3,0,0,897,-70.15,-54.55,12.09,6.47,2.12,0.0,0.22,Other,software engineering,"paper,system,requirements"
75455,3,2,2,0,0,0,2,0,0,385,-9.09,-13.04,17.01,0.78,0.0,0.0,0.0,Other,remote sensing,"microwave,satellite,emissivity"
119878,3,1,1,0,0,0,1,0,0,302,-66.67,-57.89,5.75,16.89,0.0,0.33,0.0,Other,structural engineering,"bp neural network,bp神经网络,results"
61514,3,1,1,1,0,0,0,0,0,541,-60.0,-57.89,9.99,0.18,0.0,0.0,0.0,Other,mathematical optimization,"electric power system,system,paper"
56156,3,1,1,0,0,0,1,0,0,613,-46.67,-57.89,6.49,1.96,0.0,0.0,0.49,Other,automotive engineering,"model,effect,results"
30626,3,2,2,0,0,0,2,0,0,813,-85.19,-69.23,18.19,0.37,0.0,0.12,0.0,Other,computer network,"paper,transmission,network"
86926,3,2,2,0,0,2,0,0,0,347,-75.0,-69.23,13.71,2.59,0.0,0.29,0.58,Other,control theory,"chaotic,control,system"
38276,3,1,1,0,1,0,0,0,0,1222,40.0,16.67,9.3,0.41,0.08,0.16,0.08,Other,geochemistry,"sapphire,corundum,ruby"
31268,3,2,2,0,0,0,2,0,0,892,21.15,16.67,11.68,45.29,0.0,44.51,0.11,CV,artificial intelligence,"images,method,results"
21863,3,2,2,0,0,2,0,0,0,1019,-31.52,-18.18,22.75,0.2,0.0,0.0,0.1,Other,control theory,"system,conditions,stability"
16989,3,2,1,1,0,0,0,1,0,1456,-16.48,-9.52,12.37,2.95,0.0,0.0,0.0,Other,reliability engineering,"system,power system restoration,electric power system"
30887,3,1,1,0,0,0,1,0,0,1232,11.32,2.61,22.23,6.57,0.41,3.73,0.32,Other,advertising,"eye tracking,attention,study"
20484,3,3,3,0,0,0,3,0,0,1106,-17.14,-4.92,29.01,6.78,0.09,0.45,1.18,Other,artificial intelligence,"model,simulations,network"
27935,3,1,1,0,0,0,1,0,0,978,-58.44,-45.76,18.71,18.3,0.2,0.0,0.31,Other,artificial intelligence,"system,norm (social),paper"
40115,3,2,2,1,1,0,1,0,0,728,-31.48,-26.0,17.91,4.12,0.0,0.82,0.14,Other,algorithm,"design,filter,particle swarm optimization"
31250,3,2,1,0,0,0,1,0,2,1187,111.11,26.67,11.53,9.44,0.0,8.51,0.0,Other,artificial intelligence,"hyperspectral imaging,painting,technique"
75573,3,1,1,0,0,0,1,0,0,468,-43.75,-52.63,12.6,0.43,0.0,0.0,0.0,Other,hydrology,"soil salinity,water,soil"
24694,3,1,1,1,0,0,0,0,0,1008,155.56,35.29,24.99,0.1,0.0,0.2,0.0,Other,optics,"rough surface,surface,scattering"
87541,3,1,1,0,0,0,1,0,0,416,23.33,54.17,11.45,52.88,47.12,0.0,0.48,NLP,artificial intelligence,"causal relations,paper,causality"
85305,3,1,1,0,0,0,1,0,0,445,-85.29,-83.87,8.96,0.0,0.0,0.0,0.0,Other,botany,"种子萌发,seed germination,germination"
60871,3,1,1,0,0,0,1,0,0,524,-66.67,-40.0,14.25,1.91,0.0,0.0,0.19,Other,control theory,"model,paper,system"
68831,3,3,3,0,0,0,3,0,0,398,-64.71,-40.0,23.78,18.09,0.0,18.84,0.0,Other,artificial intelligence,"results,method,images"
84710,3,3,2,2,0,0,0,0,1,420,-25.0,-40.0,12.62,0.95,0.0,0.0,0.0,Other,multimedia,"program,software,process"
81950,3,1,1,0,0,0,1,0,0,429,-60.0,-47.37,12.5,4.66,1.86,0.0,0.23,Other,knowledge management,"development,paper,technology"
72906,3,2,1,0,1,0,0,1,0,464,-37.5,-47.37,11.8,4.31,0.22,0.65,0.0,Other,statistics,"closeness,results,estimator"
28534,3,1,1,0,0,0,1,0,0,1236,-23.08,-47.37,13.44,0.24,0.0,0.0,0.0,Other,computer security,"security,protection,system"
8846,3,3,1,0,1,0,0,0,2,1758,58.06,25.64,25.27,69.11,0.06,65.02,0.11,CV,artificial intelligence,"images,age estimation,results"
94443,3,3,3,0,0,0,3,0,0,341,-26.67,-15.38,12.1,31.67,0.0,0.59,2.05,AI/ML,control theory,"method,paper,system"
83946,3,1,1,1,0,0,0,0,0,427,-38.89,-15.38,9.81,0.47,0.0,0.0,0.0,Other,thermodynamics,"heat exchanger,model,exchanger"
68024,3,1,1,0,0,0,1,0,0,420,-52.17,-15.38,25.37,0.71,0.0,0.0,0.0,Other,biochemistry,"peptides,peptidomics,protein"
114796,3,1,1,1,0,0,0,0,0,238,37.5,-15.38,15.31,1.68,0.0,3.36,0.0,Other,remote sensing,"ocean current,surface currents,current"
88222,3,1,1,0,0,0,1,0,0,389,-52.17,-15.38,13.4,5.4,1.54,0.0,0.0,Other,world wide web,"paper,big data,data"
51276,3,3,3,0,0,0,3,0,0,536,-64.52,-15.38,23.8,18.28,0.0,20.9,0.37,Other,artificial intelligence,"results,method,image registration"
5920,3,1,1,0,0,0,1,0,0,2263,75.0,43.75,26.39,0.09,0.0,0.0,0.0,Other,geotechnical engineering,"fractures,flow,model"
62562,3,1,1,1,0,0,0,0,0,603,-38.46,-14.29,18.98,1.33,0.0,0.0,1.0,Other,automotive engineering,"energy,results,vehicle"
56921,3,1,1,0,0,0,1,0,0,661,-36.0,-17.95,9.76,0.0,0.0,0.0,0.0,Other,family medicine,"graduate medical education,program,education"
55784,3,1,1,0,0,0,1,0,0,472,-50.0,-38.46,47.69,0.21,0.0,0.0,0.0,Other,cell biology,"role,kinase,phosphorylation"
116364,3,3,3,1,0,0,2,1,0,257,-69.23,-38.46,11.5,32.3,0.39,23.74,1.95,AI/ML,artificial intelligence,"paper,features,method"
88109,3,2,2,1,0,1,0,0,0,344,33.33,-38.46,11.19,6.4,0.0,0.58,0.29,Other,algorithm,"noise,paper,autoregressive model"
64082,3,2,1,0,1,0,0,0,1,715,-11.11,-38.46,10.52,0.7,0.14,0.0,0.42,Other,simulation,"pilot,training,flight simulator"
100571,3,3,2,1,1,0,0,0,1,341,-42.86,-38.46,11.62,4.99,0.29,0.0,0.0,Other,knowledge management,"paper,decision support system,system"
29903,3,1,1,0,0,0,1,0,0,821,-73.33,-38.46,21.71,0.12,0.0,0.12,0.0,Other,theoretical computer science,"information flow (information theory),security,system"
106781,3,3,3,1,0,0,2,1,0,268,-75.0,-70.0,10.11,28.36,1.49,5.97,0.0,AI/ML,artificial intelligence,"method,cluster analysis,results"
